tag,message
ham,"A few people are at the game, I'm at the mall with iouri and kaila"
ham,"Sorry, I'll call you  later. I am in meeting sir."
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
ham,This phone has the weirdest auto correct.
ham,ARR birthday today:) i wish him to get more oscar.
ham,Then Ì_ wait 4 me at bus stop aft ur lect lar. If i dun c Ì_ then i go get my car then come back n pick Ì_.
ham,"Ha. You donÛ÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
ham,Lmao!nice 1
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march Û_ ish!
ham,The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
ham,Hello- thanx for taking that call. I got a job! Starts on monday!
ham,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?
ham,Aiyah u did ok already lar. E nydc at wheellock?
ham,I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham,"ItÛ÷s reassuring, in this crazy world."
ham,Kent vale lor... ÌÏ wait 4 me there ar?
ham,ÌÏ give me some time to walk there.
ham,Bring home some Wendy =D
ham,Should I tell my friend not to come round til like  &lt;#&gt; ish?
ham,U're welcome... Caught u using broken english again...
ham,Short But Cute : \ Be a good person 
ham,Good night my dear.. Sleepwell&amp;Take care
ham,Oic... I saw him too but i tot he din c me... I found a group liao...
ham,I could ask carlos if we could get more if anybody else can chip in
ham,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!"
ham,Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.
ham,I know a few people I can hit up and fuck to the yes
ham,I thk Ì_ gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
ham,U having lunch alone? I now so bored...
ham,But really quite funny lor wat... Then u shd haf run shorter distance wat...
ham,She's fine. Sends her greetings
ham,HI DARLIN IM MISSIN U HOPE YOU ARE HAVING A GOOD TIME. WHEN ARE U BACK AND WHAT TIME IF U CAN GIVE ME A CALL AT HOME. JESS XX
ham,Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham,I've been barred from all B and Q stores for life!?This twat in orange dungerees came up to me and asked if I wanted decking? So I got the first punch in!!
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
ham,Guai... ÌÏ shd haf seen him when he's naughty... ÌÏ so free today? Can go jogging...
ham,When should I come over?
ham,Erutupalam thandiyachu
ham,Yar lor... How u noe? U used dat route too?
ham,Do you still have the grinder?
ham,Long after I quit. I get on only like 5 minutes a day as it is.
ham,Hey!!! I almost forgot ... Happy B-day babe ! I love ya!!
ham,"I'm home, my love ... If your still awake ... *loving kiss*"
ham,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
ham,I knew it... U slept v late yest? Wake up so late...
ham,Have you finished work yet? :)
ham,"\Are you comingdown later?\"""""
ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
ham,I borrow ur bag ok.
ham,"Theoretically yeah, he could be able to come"
ham,Friends that u can stay on fb chat with
ham,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
ham,"Yes, princess. Are you going to make me moan?"
ham,"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake, my slave and send you a teasing kiss from across the sea"
ham,So Ì_'ll be submitting da project tmr rite?
ham,Boooo you always work. Just quit.
ham,"Sir Goodmorning, Once free call me."
ham,did u get that message
ham,Check audrey's status right now
ham,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different
ham,X2  &lt;#&gt; . Are you going to get that
ham,How have your little darlings been so far this week? Need a coffee run tomo?Can't believe it's that time of week already Û_
ham,"Yeah, probably here for a while"
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
ham,Aiyo please Ì_ got time meh.
ham,"Oh, then your phone phoned me but it disconnected"
ham,Ok . . now i am in bus. . If i come soon i will come otherwise tomorrow
ham,"4 tacos + 1 rajas burrito, right?"
ham,Oh. U must have taken your REAL Valentine out shopping first.
ham,It should take about  &lt;#&gt;  min
ham,Wylie update: my weed dealer carlos went to freedom and had a class with lunsford
ham,"You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for"
ham,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
ham,Sorry about that this is my mates phone and i didnt write it love Kate
ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
ham,Love it! I want to flood that pretty pussy with cum...
ham,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
ham,So what do you guys do.
ham,Fffff. Can you text kadeem or are you too far gone
ham,S now only i took tablets . Reaction morning only.
ham,No probably  &lt;#&gt; %.
ham,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. "
ham,"Beautiful Truth against Gravity.. Read carefully: \Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it..\"" GOODMORNING"""
ham,Appt is at &lt;TIME&gt; am. Not my fault u don't listen. I told u twice
ham,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can... 
ham,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
ham,No current and food here. I am alone also
ham,It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure
ham,Lol or I could just starve and lose a pound by the end of the day.
ham,"Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D"
ham,Dear where you will be when i reach there
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit"
ham,From tomorrow onwards eve 6 to 3 work.
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks."
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?
ham,"If i let you do this, i want you in the house by 8am."
ham,Are you going to write ccna exam this week??
ham,We got a divorce. Lol. She.s here
ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
ham,K k :-):-) then watch some films.
ham,Great! I have to run now so ttyl!
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.
ham,Jus finish bathing...
ham,"IåÕm cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
ham,Understand. his loss is my gain :) so do you work? School?
ham,No need for the drug anymore.
ham,No no. I will check all rooms befor activities
ham,Ok... Take ur time n enjoy ur dinner...
ham,Yo im right by yo work
ham,Let's pool our money together and buy a bunch of lotto tickets. If we win I get &lt;#&gt; % u get &lt;#&gt; %. Deal?
ham,Ambrith..madurai..met u in arun dha marrge..remembr?
ham,"Didn't try, g and I decided not to head out"
ham,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
ham,ÌÏ v ma fan...
ham,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
ham,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home"
ham,Small problem in auction:)punj now asking tiwary
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly.."
ham,Hey leave it. not a big deal:-) take care.
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.
ham,Fuck babe ... What happened to you ? How come you never came back?
ham,"Jolly good! By the way,  will give u tickets for sat eve 7.30. Speak before then x"
ham,Yes! How is a pretty lady like you single?
ham,We not leaving yet. Ok lor then we go elsewhere n eat. U thk...
ham,"Hi, can i please get a  &lt;#&gt;  dollar loan from you. I.ll pay you back by mid february. Pls."
ham,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
ham,"Sorry sir, i will call you tomorrow.  senthil.hsbc"
ham,ok. I am a gentleman and will treat you with dignity and respect.
ham,I pocked you up there before
ham,Is that on the telly? No its Brdget Jones!
ham,"Yo, you at jp and hungry like a mofo?"
ham,Will you be here for food
ham,Do you know when the result.
ham,I meant middle left or right?
ham,"\HELLO U.CALL WEN U FINISH WRK.I FANCY MEETIN UP WIV U ALL TONITE AS I NEED A BREAK FROM DABOOKS. DID 4 HRS LAST NITE+2 TODAY OF WRK!\"""""
ham,But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.
ham,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK åÔMORROW. C U THIS WK? WHO WAS THE MSG 4? åÐ RANDOM!
ham,I got lousy sleep. I kept waking up every 2 hours to see if my cat wanted to come in. I worry about him when its cold :(
ham,Are there TA jobs available? Let me know please cos i really need to start working
ham,Sounds like you have many talents! would you like to go on a dinner date next week?
ham,yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham,My trip was ok but quite tiring lor. Uni starts today but it's ok 4 me cos i'm not taking any modules but jus concentrating on my final yr project.
